,nums
4834,0.6598911356322091
4835,0.3777879888728376
4836,0.7846051807586377
4837,0.16337231299530108
4838,0.24256388614640634
4839,0.4030807454193378
4840,0.6560805590984549
4841,0.5598983974583119
4842,0.15697830578615402
4843,0.3572352649943501
4844,0.6862174623010564
4845,0.5629612626026267
4846,0.7961116898819249
4847,0.5029969015369008
4848,0.40069961912455887
4849,0.24832541008767517
4850,0.6731544913073506
4851,0.6567437950385587
4852,0.8417718218467876
4853,0.6931706693962612
4854,0.37225538771128686
4855,0.8781750420907418
4856,0.4493000875202844
4857,0.03444115994847208
4858,0.9688985815222579
4859,0.21337064243530823
4860,0.8958726388960553
4861,0.4088211957780383
4862,0.621995841189758
4863,0.6251444018791952
4864,0.05481535520951897
4865,0.35430534289475524
4866,0.3677796566647672
4867,0.5668986512018739
4868,0.373300821925169
4869,0.34931833092998466
4870,0.47474056668919584
4871,0.6063305859855139
4872,0.4429432828217358
4873,0.056481680091602926
4874,0.0050971194795694785
4875,0.506479291738293
4876,0.9572811675200287
4877,0.0283726485555309
4878,0.7956862048374469
4879,0.9912886765566202
4880,0.2513247562782892
4881,0.5085948504828581
4882,0.861955231761245
4883,0.0078449159082139
4884,0.8341960976456095
4885,0.4704153219247308
4886,0.11109803705330223
4887,0.5026661343630442
4888,0.3885746150309244
4889,0.12290179324387829
4890,0.3701873622471138
4891,0.5467105473419134
4892,0.8808280015438298
4893,0.1821526984560552
4894,0.9568000038992422
4895,0.6079218135765977
4896,0.07176590075347855
4897,0.047048395648906394
4898,0.49451158313915466
4899,0.538739143348194
4900,0.1678244205346484
4901,0.5916256550612022
4902,0.1144143367232614
4903,0.44052511455597687
4904,0.36964899339611057
4905,0.4202459411219065
4906,0.7875794899153528
4907,0.4860396785719179
4908,0.1319786071965584
4909,0.08258604118193158
4910,0.1916605905746701
4911,0.6240794263312569
4912,0.5267270379841978
4913,0.32048901951300945
4914,0.20179522948034545
4915,0.6206859228955646
4916,0.18455189806637762
4917,0.49968203353324825
4918,0.4857497256897034
4919,0.4024321514423651
4920,0.44777946087522913
4921,0.32009363080142916
4922,0.2189025439636222
4923,0.2662635099153231
4924,0.9022502358750355
4925,0.9334301211190629
4926,0.9278666693390776
4927,0.04592450209713306
4928,0.9332902858075119
4929,0.09324100146758119
4930,0.2852365442665491
4931,0.8073934306086663
4932,0.621619077791795
4933,0.02405151448284215
4934,0.5467583809494487
4935,0.13167865595814676
4936,0.3061176881002555
4937,0.8636196291188281
4938,0.8276599587987873
4939,0.9045106900359802
4940,0.4937972608697896
4941,0.9288774185782512
4942,0.15023870689330177
4943,0.023926968596918452
4944,0.6767167830438905
4945,0.10880464208057916
4946,0.20115146853659405
4947,0.1560027103949585
4948,0.05112189521432975
4949,0.6657623008100408
4950,0.16961923224748243
4951,0.4657923773939169
4952,0.8648647067381686
4953,0.7081880244357196
4954,0.25411922935541587
4955,0.33321731300141055
4956,0.20337471933971785
4957,0.775154110921844
4958,0.39228882647162433
4959,0.18619145896462508
4960,0.659231099554793
4961,0.18749366149108426
4962,0.1996548382991531
4963,0.8821888489381202
4964,0.3499183340667811
4965,0.8707159893612784
4966,0.4225222482821597
4967,0.5537147942381323
4968,0.37232924061475636
4969,0.13406141889003842
4970,0.19320025297858434
4971,0.8976672660009478
4972,0.08526778102660348
4973,0.621851035502392
4974,0.6744671351381147
4975,0.06966203236574908
4976,0.7514953348832376
4977,0.5866340701531783
4978,0.7620448784841374
4979,0.9674797674592434
4980,0.8418019985541092
4981,0.047926191158280784
4982,0.504772625955356
4983,0.41853487366186304
4984,0.8231692996725527
4985,0.3321324544446781
4986,0.9989595270553101
4987,0.5564676538053405
4988,0.7394465836222451
4989,0.8326367237780374
4990,0.4026107862076591
4991,0.6431723427522396
4992,0.769776720509779
4993,0.23138151248319205
4994,0.007682515402448464
4995,0.4703079400501827
4996,0.6064174986614503
4997,0.015721842743339542
4998,0.4772504323667066
4999,0.3325114971019263
5000,0.9316089282832035
5001,0.7896260287383121
5002,0.0020216493460896157
5003,0.8603064437258767
5004,0.023661316680163247
5005,0.7192951376568493
5006,0.22728826770575639
5007,0.4954411438996187
5008,0.012899565640671629
5009,0.929885584526304
5010,0.5371489598456254
5011,0.9404410974726268
5012,0.37923210989418266
5013,0.21058206379469557
5014,0.9520619846023984
5015,0.07941123431641861
5016,0.44096158765526416
5017,0.3630588682958711
5018,0.810665019975792
5019,0.9580413326556423
5020,0.9634020002664915
5021,0.7918863134582883
5022,0.9743613309555113
5023,0.27872591036969974
5024,0.15728639556443336
5025,0.2047011618421516
5026,0.3326579092495482
5027,0.782022465622099
5028,0.9498322823416819
5029,0.7373151458327079
5030,0.28189127366282585
5031,0.30259617916322645
5032,0.4859018912421734
5033,0.8578953738601914
5034,0.05127835165042949
5035,0.5355596745905224
5036,0.6602443586433463
5037,0.011670905915166618
5038,0.04227625095526766
5039,0.292980823594407
5040,0.23478591909040492
5041,0.7416447132920976
5042,0.9610137871242411
5043,0.7082314794762963
5044,0.889080646984575
5045,0.22795903766404713
5046,0.49020112026957363
5047,0.8145259887913016
5048,0.8233792169240999
5049,0.36689743773146666
5050,0.1458228211790723
5051,0.6666993378377447
5052,0.9692495347324616
5053,0.6145239872701652
5054,0.5238310335071235
5055,0.6685961519562443
5056,0.4851756100199579
5057,0.2653608431576697
5058,0.6658002702553014
5059,0.22244148834843958
5060,0.3466710931181284
5061,0.20018732923438287
5062,0.6585767920385162
5063,0.8414002942811731
5064,0.46847440253551864
5065,0.41469462008996627
5066,0.6423769135827093
5067,0.30175050430168415
5068,0.37686496696182814
5069,0.5607005012129284
5070,0.4426146313251388
5071,0.7487490962197426
5072,0.567902738377953
5073,0.9583934423444143
5074,0.5338323422643961
5075,0.18605757149135627
5076,0.8580346435429582
5077,0.027773150207354824
5078,0.8907324278190519
5079,0.17743314809886745
5080,0.3494061014195581
5081,0.6624185962861792
5082,0.9427701304788735
5083,0.3520643968511248
5084,0.6686973951781076
5085,0.23587406622076657
5086,0.06120090528134914
5087,0.10191260890021736
5088,0.03740417734963908
5089,0.5117398321936174
5090,0.5846400762691562
5091,0.5521279391661033
5092,0.2024230598060025
5093,0.4300133879317357
5094,0.5369456400170973
5095,0.8263133691335682
5096,0.7577571229755081
5097,0.44585119976566945
5098,0.8458085628074962
5099,0.29507101864195606
5100,0.5581372873570173
5101,0.7465815639385298
5102,0.7238527433844355
5103,0.6433748851530628
5104,0.8239517077286207
5105,0.7348154879754818
5106,0.8359977424536368
5107,0.5748630678117068
5108,0.0007156644386300259
5109,0.8719042668037874
5110,0.5143203306202705
5111,0.19287479795170837
5112,0.0944373395836201
5113,0.52681539584478
5114,0.5601267207309983
5115,0.9532823937082676
5116,0.9373637831972993
5117,0.9114935250635375
5118,0.8638251745408674
5119,0.4143697222172573
5120,0.5002147213497845
5121,0.44073131011281463
5122,0.587264352548243
5123,0.17667867417900474
5124,0.07574324331750526
5125,0.44633367991265116
5126,0.05565673979438568
5127,0.15834524384027837
5128,0.8090241817811937
5129,0.7055694602984997
5130,0.34497609977011856
5131,0.9509190189876682
5132,0.9245226902296729
5133,0.014910434921606597
5134,0.7503034811076064
5135,0.09707497010490951
5136,0.39815886418786983
5137,0.7214383804988724
5138,0.11315328874147257
5139,0.9402376985352627
5140,0.9391417551751199
5141,0.7469607104369078
5142,0.5176971798042158
5143,0.4933136055784991
5144,0.6020080918798525
5145,0.3854051493457942
5146,0.47332579685800125
5147,0.6041225307066631
5148,0.33339697868770557
5149,0.7252015072921477
5150,0.659337468175568
5151,0.11668750241961967
5152,0.7162148515562183
5153,0.866519240511145
5154,0.5781689887342224
5155,0.4141702141201524
5156,0.9511661125354139
5157,0.7558264683685524
5158,0.9948662032145577
5159,0.1326708985397278
5160,0.8096911868598261
5161,0.2274498019333384
5162,0.12477940144945943
5163,0.6470946691170603
5164,0.7750191440199047
5165,0.2316641701243669
5166,0.6373017316572327
5167,0.46259262308998794
5168,0.27238119886097956
5169,0.4512733435032604
5170,0.10789957153692886
5171,0.04531738654252815
5172,0.6882550363717579
5173,0.10649718859232693
5174,0.9922248861205146
5175,0.9445247321900401
5176,0.6669748698305237
5177,0.6367870575006805
5178,0.4039422360415219
5179,0.5126082871756628
5180,0.600608717765524
5181,0.48119830872224967
5182,0.1736531101992531
5183,0.07554755349715825
5184,0.9670495674074673
5185,0.0648345470477435
5186,0.03766149439345423
5187,0.2737952279432764
5188,0.0020142245757941435
5189,0.5102168748661167
5190,0.5145542822260839
5191,0.6695594046667317
5192,0.10261279851504335
5193,0.2596767322897836
5194,0.9338707121935302
5195,0.9139007509124828
5196,0.09584425342779701
5197,0.845522264448325
5198,0.17158965978986052
5199,0.8494520543493843
5200,0.16873389183352794
5201,0.4512185112383904
5202,0.1677130062955816
5203,0.7340111016971532
5204,0.4334940310439407
5205,0.363093168074789
5206,0.2540070439496842
5207,0.5754332927517816
5208,0.44957868741860296
5209,0.9568829847167192
5210,0.8812023370851381
5211,0.6636729564425704
5212,0.5574000768812389
5213,0.8502764837555361
5214,0.16126632247774775
5215,0.8733638575031589
5216,0.08717549888267473
5217,0.41713384535996056
5218,0.994716172226528
5219,0.8730473929396995
5220,0.791721534982775
5221,0.4210132451998886
5222,0.12020794423189018
5223,0.8578648380525168
5224,0.4115334002933144
5225,0.4707367443085537
5226,0.026052064738933622
5227,0.30321305008442234
5228,0.4517350101896287
5229,0.8546704436102209
5230,0.6374417269982442
5231,0.512064458164247
5232,0.446645810704666
5233,0.8787652266104906
5234,0.9989146280329922
5235,0.0344598705020045
5236,0.32673179194011837
5237,0.3043825758032279
5238,0.7578191543635434
5239,0.3978424761393218
5240,0.975577817894713
5241,0.15992741964921653
5242,0.084957078271796
5243,0.89195193326402
5244,0.1450445566592512
5245,0.46341349510261964
5246,0.6421054361269803
5247,0.7089560432529747
5248,0.3243148978073065
5249,0.5867921818039581
5250,0.4245738469981214
5251,0.19150134761387627
5252,0.3846431619592846
5253,0.596005573138051
5254,0.3077068575346441
5255,0.46558638150387843
5256,0.2734988079907098
5257,0.4409056627138014
5258,0.5907361558591947
5259,0.18712591269127254
5260,0.7654265545653414
5261,0.8622571774056661
5262,0.543569673625923
5263,0.47471149374079213
5264,0.3704838245786385
5265,0.5876375482585622
5266,0.18521752483463017
5267,0.5816431619164422
5268,0.333514874892456
5269,0.10602390954212726
5270,0.83769048054208
5271,0.5243475197604427
5272,0.19228916123762996
5273,0.49042854651857415
5274,0.8668919091569762
5275,0.4117670927337408
5276,0.049049964756345155
5277,0.954358466563503
5278,0.9772294477526068
5279,0.2549760194774321
5280,0.39502365813748797
5281,0.7109849213195655
5282,0.925304747933832
5283,0.8626243373311802
5284,0.8049282365838292
5285,0.12336822197177477
5286,0.7937396672749596
5287,0.0237261417186313
5288,0.2909738058938407
5289,0.052641823661592646
5290,0.8756358314008308
5291,0.11277814444406375
5292,0.9194752412435873
5293,0.6078996053884531
5294,0.14605053756383468
5295,0.1876934191710179
5296,0.07208814758091353
5297,0.2373758672530798
5298,0.23576094240377743
5299,0.9713674491884084
5300,0.046205820726271885
5301,0.7130040112412319
5302,0.3025926385496457
5303,0.022907380341678496
5304,0.06565936807890538
5305,0.772591358026271
5306,0.7029144516048534
5307,0.3686898698708375
5308,0.8651080856466088
5309,0.8335182948155678
5310,0.006354047791701012
5311,0.5176525345620124
5312,0.15579397749774793
5313,0.5049841292232388
5314,0.09234602697067518
5315,0.023748262281685806
5316,0.9470187191393141
5317,0.7224160334577305
5318,0.049702079316494396
5319,0.5418324113543219
5320,0.08615160412933998
5321,0.030912351114491754
5322,0.15190788946716915
5323,0.4070948088632712
5324,0.740709590924742
5325,0.5230241527362132
5326,0.7815649535291022
5327,0.6331161751352828
5328,0.2962150348174054
5329,0.050265786785335664
5330,0.16109350246951826
5331,0.41896742347008753
5332,0.6035374092619962
5333,0.06954303743323242
5334,0.7258596195200084
5335,0.8214935588093251
5336,0.03743356409682663
5337,0.6553154763218864
5338,0.29933232309212177
5339,0.8410306829840503
5340,0.2886086650181786
5341,0.9705655664023556
5342,0.9036795536548071
5343,0.32402186869715877
5344,0.5771305171748943
5345,0.6645844513776875
5346,0.32755032398349715
5347,0.8406626228482775
5348,0.30258001053718375
5349,0.601907341498812
5350,0.144160617566353
5351,0.3900916624038785
5352,0.2989379253512007
5353,0.08445154415811196
5354,0.49648372375723016
5355,0.036055645888281584
5356,0.28453711814607396
5357,0.09156337522791413
5358,0.9436361867651852
5359,0.48164660090522915
5360,0.15705637859621757
5361,0.27124293468334026
5362,0.3276412641957107
5363,0.7732700652232471
5364,0.20841164437339543
5365,0.3044780529156137
5366,0.4042188159699518
5367,0.1296285544097514
5368,0.6826755018577052
5369,0.43534652411653907
5370,0.9426794648294515
5371,0.7266637992071738
5372,0.9916710707551781
5373,0.9789798844760106
5374,0.5180021942276775
5375,0.509640604229522
5376,0.05141448892156808
5377,0.9847726236146358
5378,0.19871393622673805
5379,0.6214592839870315
5380,0.08239647046169463
5381,0.9882681264441388
5382,0.6917262609581061
5383,0.6386225795050955
5384,0.06150217806633951
5385,0.7010053850700064
5386,0.20459794658158836
5387,0.45914329958529176
5388,0.1920445386208598
5389,0.505212089956494
5390,0.4175863621636319
5391,0.6324306890047078
5392,0.15633089850378523
5393,0.9877882594901364
5394,0.6472376964820038
5395,0.9699515705682141
5396,0.9961762876409092
5397,0.9989668037959762
5398,0.3048625822465474
5399,0.3391971413514576
5400,0.15449435443714654
5401,0.5476035671201206
5402,0.09941086253705722
5403,0.45173196657651005
5404,0.786184522181697
5405,0.6718884617280138
5406,0.39673857615884234
5407,0.9311475539260141
5408,0.14285743639021864
5409,0.2450271905175626
5410,0.7841489303133854
5411,0.5555233855775256
5412,0.4280900785074505
5413,0.8693390048885673
5414,0.18102821577630535
5415,0.06859910716955364
5416,0.20065328579670438
5417,0.15360210874491997
5418,0.13220077697211674
5419,0.289716175079746
5420,0.6487150879985897
5421,0.7354617117687157
5422,0.15072967006714433
5423,0.3274311664515088
5424,0.998477745349145
5425,0.02675941607098198
5426,0.20466120675361632
5427,0.020483991818656122
5428,0.36965814484401016
5429,0.7389654645805802
5430,0.3600039210155407
5431,0.5558921412359424
5432,0.11884689875790255
5433,0.8950903858785914
5434,0.8065962261410886
5435,0.4487637644454412
5436,0.08322599992871182
5437,0.12571510176509626
5438,0.6002390331613344
5439,0.5004479547787384
5440,0.6201784817551617
5441,0.35684162894934146
5442,0.3136820705150044
5443,0.6654781370806477
5444,0.8514564699186633
5445,0.003995011367005086
5446,0.5698265032591298
5447,0.7616463744944848
5448,0.050252666470124274
5449,0.7122965300448219
5450,0.3248933168774101
5451,0.7244766348273762
5452,0.6844033298058846
5453,0.5095684852944389
5454,0.4133568139580214
5455,0.4105803089212914
5456,0.09579914415920832
5457,0.6245727919600144
5458,0.441511570167584
5459,0.40525499992524205
5460,0.17821888689956045
5461,0.29739894567379166
5462,0.47172709584971806
5463,0.241726134751012
5464,0.34175468247502805
5465,0.681172191760564
5466,0.20790435247152295
5467,0.849254970802467
5468,0.7735388347076252
5469,0.4800536974730053
5470,0.24676314087204865
5471,0.586254217336203
5472,0.9868199810568709
5473,0.8964105645984852
5474,0.34143458095969403
5475,0.17508372027609154
5476,0.14276963854519653
5477,0.773169373193863
5478,0.3231532276227077
5479,0.7497715876544596
5480,0.7110941931967056
5481,0.03201390876046639
5482,0.1230425936980023
5483,0.011092574760056872
5484,0.28707644409643207
5485,0.7399091497487789
5486,0.8193745419904523
5487,0.21331547976503895
5488,0.7077459439898298
5489,0.7260971552837708
5490,0.5518768375337106
5491,0.12054019939767513
5492,0.5772401629873856
5493,0.12561097203191485
5494,0.5723621412843272
5495,0.8692574086110634
5496,0.30908253481389136
5497,0.45398366196591955
5498,0.012136506234988742
5499,0.8218485533484341
5500,0.6960999985503016
5501,0.016060123159278517
5502,0.8775514627038471
5503,0.5013822347472153
5504,0.8992816887364115
5505,0.9017328977525907
5506,0.30493649811215784
5507,0.14764614727123415
5508,0.06111074938290384
5509,0.5948291705414146
5510,0.9916462834976855
5511,0.12432974821527476
5512,0.08705256143582207
5513,0.09614292963706728
5514,0.3698179663946839
5515,0.6652110612808495
5516,0.5814689270006135
5517,0.4912258312822788
5518,0.5550095274455557
5519,0.17626970129373076
5520,0.2415263063534454
5521,0.032265616199431246
5522,0.5521768849540898
5523,0.7003796718181821
5524,0.9422824637463291
5525,0.764848833261308
5526,0.15899532238300373
5527,0.38043915693597585
5528,0.6433286566069819
5529,0.5364132933758945
5530,0.5590154150492236
5531,0.5101308883453572
5532,0.9624268900881572
5533,0.47584014012266174
5534,0.7198327670350878
5535,0.0040882597763562956
5536,0.37386154294035645
5537,0.24317592557492318
5538,0.9960401413469863
5539,0.9623680484820111
5540,0.06912647759537416
5541,0.5352790463866985
5542,0.3474984662024506
5543,0.9393677870233644
5544,0.7549345508964141
5545,0.9002800867206987
5546,0.7473965067906932
5547,0.07128513753659471
5548,0.3210609474922931
5549,0.8062782159249885
5550,0.7672858197846182
5551,0.9559318981576167
5552,0.42324773857487974
5553,0.20660805040618402
5554,0.5948928952786842
5555,0.4634732539504318
5556,0.005453253162465477
5557,0.1751427966848178
5558,0.4404678788665368
5559,0.2626252535130129
5560,0.39175845743175497
5561,0.18551171071008576
5562,0.07114191539057668
5563,0.6977243920942386
5564,0.6675245098028225
5565,0.3476425335267488
5566,0.8413519404329375
5567,0.3419156769616004
5568,0.5418249965110808
5569,0.022678557658884713
5570,0.7544341683116599
5571,0.9063542607331464
5572,0.3470879953817865
5573,0.7395575669529806
5574,0.7303834438445818
5575,0.9217404095642264
5576,0.6947846225793648
5577,0.18486791268247726
5578,0.6779748202465384
5579,0.4401497063158293
5580,0.45458617310257243
5581,0.7556597151191887
5582,0.9297655282315239
5583,0.8251465383402868
5584,0.5472335385741941
5585,0.40335319349130505
5586,0.9420364079745123
5587,0.609808352127066
5588,0.5317888761793844
5589,0.4063343034251621
5590,0.15477355406371518
5591,0.6085725314748287
5592,0.013099194772251077
5593,0.31841715126679704
5594,0.5285892085544412
5595,0.36157146680627295
5596,0.6722885771857476
5597,0.779385842173051
5598,0.467248031753847
5599,0.588611680333115
5600,0.2274651429930934
5601,0.22374203497301415
5602,0.1974467863566246
5603,0.3362791824766115
5604,0.9272040820685815
5605,0.9352371296079377
5606,0.9321388943953038
5607,0.9555108511644219
5608,0.8159260657651436
5609,0.2855411766139576
5610,0.23497855139921453
5611,0.7866319334362059
5612,0.6137951583102327
5613,0.8644499396539594
5614,0.15179855441791246
5615,0.3030484367860734
5616,0.9257566383852728
5617,0.2490948064300894
5618,0.562159175268311
5619,0.19369233385084872
5620,0.602973088024767
5621,0.436316482642216
5622,0.06966893458449774
5623,0.4910117452766658
5624,0.9325817821862805
5625,0.7601969365451859
5626,0.276787720164419
5627,0.8679616596390406
5628,0.5565658828132976
5629,0.6937353812389548
5630,0.3541101612384484
5631,0.3764617273083617
5632,0.45678189242667144
5633,0.3613552861661409
5634,0.7089132100344968
5635,0.9363093255795577
5636,0.8987822940559138
5637,0.676761116151051
5638,0.8971185502068584
5639,0.6472943759058509
5640,0.5352152876933469
5641,0.3935770641248112
5642,0.8162005883472347
5643,0.13631352848410982
5644,0.4646786956404969
5645,0.4335036941642961
5646,0.3342962443782439
5647,0.46340477171062244
5648,0.6839627657016619
5649,0.852287596214872
5650,0.2910376560316721
5651,0.0004166854022140676
5652,0.7302464186796326
5653,0.039375188616678436
5654,0.07752632340936139
5655,0.43812514304516137
5656,0.467101905995459
5657,0.9041326800326882
5658,0.17140708656921122
5659,0.729265125673029
5660,0.08705460963922784
5661,0.44539684788640943
5662,0.181984134323248
5663,0.15025212280057343
5664,0.26308067279463154
5665,0.44147220828014466
5666,0.16050014051899597
5667,0.15652923187209566
5668,0.34780258658222785
5669,0.38224470011429534
5670,0.7323873450244461
5671,0.3525096147281137
5672,0.44994289626066675
5673,0.5051745409513784
5674,0.17603309568929604
5675,0.5638852829594455
5676,0.3222655132389415
5677,0.651420549264237
5678,0.8977204906224586
5679,0.28069582909124124
5680,0.44951271867091225
5681,0.13949140089381296
5682,0.12166417593795342
5683,0.9814626572818488
5684,0.3484681430375338
5685,0.011686401131135171
5686,0.2197421161751788
5687,0.5168728973960592
5688,0.9567633855689588
5689,0.0016429638373970379
5690,0.024248388425473832
5691,0.823438403915032
5692,0.4593729136464726
5693,0.9449159714067115
5694,0.5661403730262589
5695,0.7583342491503203
5696,0.619890457558692
5697,0.10457795039517348
5698,0.43747277644726434
5699,0.5022043034620592
5700,0.9956474174840276
5701,0.39737072746754765
5702,0.5222571585058905
5703,0.3076122436034644
5704,0.6232135887730771
5705,0.1323468141989368
5706,0.8140775289536936
5707,0.303838456414981
5708,0.2576448207844122
5709,0.7855816201039563
5710,0.5114885773890454
5711,0.1465850744009357
5712,0.701170514113477
5713,0.9634926619215776
5714,0.8430742692268707
5715,0.8144148425281867
5716,0.82689695278716
5717,0.7862604585346801
5718,0.08262920407928753
5719,0.06795840299879519
5720,0.9494879479138785
5721,0.32430804410069924
5722,0.7542891326944051
5723,0.04396078194442665
5724,0.41538579448460733
5725,0.5139025163385503
5726,0.5769911973091273
5727,0.9588399101621735
5728,0.5478148696761608
5729,0.045755875525246736
5730,0.43839910233262436
5731,0.22970231090081827
5732,0.9213890089692227
5733,0.01270048539901436
5734,0.25241784293839997
5735,0.5621721200751909
5736,0.3600440881023914
5737,0.6373829348807385
5738,0.2431655430875863
5739,0.22134042275534105
5740,0.731491761799119
5741,0.20697440022302382
5742,0.8587545125441953
5743,0.67145783180215
5744,0.43863080881660466
5745,0.22744110893595593
5746,0.6290257665497088
5747,0.7338102479154837
5748,0.2982465682756349
5749,0.06661478059634707
5750,0.44560466621784
5751,0.9282670471220453
5752,0.7442457193539317
5753,0.1550014211171754
5754,0.6081473462459083
5755,0.7739297360617772
5756,0.15049906746162445
5757,0.1693713558664507
5758,0.2844233169539371
5759,0.5947365105387432
5760,0.13814421989211734
5761,0.5455905942271122
5762,0.2256261995848835
5763,0.2697845168148115
5764,0.7075819325032042
5765,0.7332853632338294
5766,0.020611383421788365
5767,0.2688073540409449
5768,0.15765016737152193
5769,0.7408785949838166
5770,0.1074515250758068
5771,0.8174635591970011
5772,0.2179962572622165
5773,0.5971897138217519
5774,0.16567594968747656
5775,0.8036126653100045
5776,0.8207876675817124
5777,0.016705762654880996
5778,0.5894040586458542
5779,0.836238011808119
5780,0.5999430934246901
5781,0.9374359958069277
5782,0.6827640903627042
5783,0.9570425890417823
5784,0.7885742922659865
5785,0.03401177437257008
5786,0.41537943569689717
5787,0.8006442675746334
5788,0.15033963571707398
5789,0.6218869767028081
5790,0.8970151627062469
5791,0.6729324028667133
5792,0.42485018305338706
5793,0.4182388085719163
5794,0.6005490770752153
5795,0.18366582513769592
5796,0.15255798909962448
5797,0.28282146649176276
5798,0.7735530173991761
5799,0.8250057063009908
5800,0.9873373495613592
5801,0.9742929566663113
5802,0.49070856554759335
5803,0.8058155396939639
5804,0.5634118097902889
5805,0.8099507624045872
5806,0.32916488697548885
5807,0.36159010231595357
5808,0.716789789807069
5809,0.5873696898895148
5810,0.49415842366771456
5811,0.3390405712166261
5812,0.897212169307224
5813,0.0034768264794151627
5814,0.3801505175625487
5815,0.9570077993791757
5816,0.7882532627169925
5817,0.04525637230687318
5818,0.5210030661122215
5819,0.0469616934182947
5820,0.8113478664105661
5821,0.05737513343407563
5822,0.8861761785448095
5823,0.8682227611442961
5824,0.48492344782765684
5825,0.6014274566034449
5826,0.5017413624399786
5827,0.06061469821796073
5828,0.5090469100637408
5829,0.6162071229625448
5830,0.042114591812240976
5831,0.34815441555787263
5832,0.46004595500351775
5833,0.7390461078498134
5834,0.8130237541347995
5835,0.6509049286721251
5836,0.7279112663850738
5837,0.9275071191912355
5838,0.6086093562570629
5839,0.7956192334395652
5840,0.9936146844044064
5841,0.3770284484921904
5842,0.7483542788951698
5843,0.7846180695548592
5844,0.49799871096111237
5845,0.9321518145983405
5846,0.02186653119995996
5847,0.025266287530256837
5848,0.7492564449593284
5849,0.8038015905868374
5850,0.8686082880953065
5851,0.4041130193918905
5852,0.1356634291427019
5853,0.6475936588893505
5854,0.252111460978964
5855,0.4797013957272471
5856,0.5094502676001916
5857,0.24393974979298172
5858,0.6808835373290614
5859,0.561980336803861
5860,0.1008038112091636
5861,0.7064211107261423
5862,0.4681410967555598
5863,0.07440449677725658
5864,0.9443685928317622
5865,0.739240675142388
5866,0.7110311818240322
5867,0.6514503737662619
5868,0.680797930776303
5869,0.2264354888586052
5870,0.8996594932048744
5871,0.3919282176253147
5872,0.7469549602157184
5873,0.052182061579845174
5874,0.4311811229764586
5875,0.4579234800989054
5876,0.25035208840659795
5877,0.8364089630958559
5878,0.7746287499312892
5879,0.5075365865169352
5880,0.20644964063710092
5881,0.15985646334930215
5882,0.5237772040287533
5883,0.08628236855437676
5884,0.5671389022756325
5885,0.7634608156791384
5886,0.07859075717847075
5887,0.03697033266476579
5888,0.5142165111748174
5889,0.817293443250085
5890,0.5917614335783291
5891,0.7508963533399098
5892,0.12900226159683315
5893,0.7729883794150507
5894,0.9925424696198174
5895,0.07876432460036809
5896,0.5884645967718707
5897,0.7409951619023881
5898,0.3009899350843809
5899,0.22020753408193972
5900,0.6727063447337723
5901,0.8281139055351386
5902,0.670518058753556
5903,0.06616108350797578
5904,0.3071715685920353
5905,0.500540803184647
5906,0.02867965828065333
5907,0.7491509825226363
5908,0.22867452924331955
5909,0.8152343967476349
5910,0.5129628496445927
5911,0.44730745640874703
5912,0.37920140903000177
5913,0.0036386751123099748
5914,0.34630429404510454
5915,0.41120106966725856
5916,0.79087172270975
5917,0.054497485197052775
5918,0.7684613729553758
5919,0.03436518198393401
5920,0.7247843539339363
5921,0.6916874010317291
5922,0.8983125451401213
5923,0.5161208521826457
5924,0.6058726153887645
5925,0.3434112026223701
5926,0.6709169099497548
5927,0.7887000894399662
5928,0.5353789448499692
5929,0.487702499335106
5930,0.828698223012441
5931,0.1598276488951068
5932,0.4296566498095977
5933,0.5603977379674298
5934,0.5281385852141375
5935,0.4735270804490448
5936,0.0361051853758354
5937,0.6681446929295463
5938,0.13836790261712506
5939,0.8848169905150965
5940,0.27222954044429337
5941,0.9771449673197222
5942,0.034303835791852366
5943,0.4301438815899189
5944,0.6577288214096662
5945,0.172897291986002
5946,0.8129617301030797
5947,0.21344131090214458
5948,0.8932314319187604
5949,0.14338789041468092
5950,0.31235822153738324
5951,0.009895819971664888
5952,0.21166210247920825
5953,0.8766056319653218
5954,0.5132498210640274
5955,0.9009519793021082
5956,0.5630605350990615
5957,0.6579735135352709
5958,0.13315284495982926
5959,0.09112254941967723
5960,0.5677227291709479
5961,0.6012159147750681
5962,0.6952779946566785
5963,0.3314554183214047
5964,0.36251491055223495
5965,0.43855268549564685
5966,0.28183075396851154
5967,0.6317201829513934
5968,0.11848562609590851
5969,0.6876375935622221
5970,0.7897073508405946
5971,0.5895700767635954
5972,0.2119823321851867
5973,0.7857320301660509
5974,0.7905566612863483
5975,0.620908551779763
5976,0.006574620511864526
5977,0.33562884181448716
5978,0.593693197385628
5979,0.5193939000282162
5980,0.8386107356099618
5981,0.5559863713867562
5982,0.8003279697625452
5983,0.33979666603101966
5984,0.8354989140498041
5985,0.7142573862298511
5986,0.8121719292259973
5987,0.7570427868282913
5988,0.7157637122135143
5989,0.6545239022691224
5990,0.9271963482412116
5991,0.8048128761454597
5992,0.9140961165077514
5993,0.11483105739726618
5994,0.790292147693431
5995,0.2527254687460392
5996,0.043724811786451157
5997,0.8520726338383325
5998,0.9876664739692452
5999,0.03085131531675822
6000,0.6304349723558269
6001,0.7986434564109389
6002,0.2890602097734335
6003,0.48205037758778857
6004,0.6573940609613143
6005,0.49421201574326257
6006,0.14361134064026904
